"device","subject","run_id","energy_consumed","load_time"
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us2indexhtml",1,62.89812,271
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us2indexhtml",2,78.583824,318
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us2indexhtml",3,66.0042,284
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us2indexhtml",4,77.030784,325
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us2indexhtml",5,76.87548,299
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",1,61.147224,282
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",2,74.649276,522
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",3,74.028492,233
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",4,73.873296,249
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",5,75.580452,397
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",1,62.81064,295
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",2,76.303296,351
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",3,80.335584,321
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",4,78.939792,248
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",5,78.784704,231
"nexus5x","http1042018080wwwforbescomwwwforbescom0indexhtml",1,81.982944,384
"nexus5x","http1042018080wwwforbescomwwwforbescom0indexhtml",2,83.391048,280
"nexus5x","http1042018080wwwforbescomwwwforbescom0indexhtml",3,81.044208,326
"nexus5x","http1042018080wwwforbescomwwwforbescom0indexhtml",4,96.22044,289
"nexus5x","http1042018080wwwforbescomwwwforbescom0indexhtml",5,96.22044,265
"nexus5x","http1042018080wwwbbccomwwwbbccom2indexhtml",1,63.1314,458
"nexus5x","http1042018080wwwbbccomwwwbbccom2indexhtml",2,75.75768,491
"nexus5x","http1042018080wwwbbccomwwwbbccom2indexhtml",3,77.47236,491
"nexus5x","http1042018080wwwbbccomwwwbbccom2indexhtml",4,75.29004,525
"nexus5x","http1042018080wwwbbccomwwwbbccom2indexhtml",5,77.62824,456
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom3indexhtml",1,59.605524,257
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom3indexhtml",2,74.078928,248
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom3indexhtml",3,74.078928,261
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom3indexhtml",4,61.47306,255
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom3indexhtml",5,76.25772,288
"nexus5x","http1042018080apacheorgapacheorg3indexhtml",1,61.571664,283
"nexus5x","http1042018080apacheorgapacheorg3indexhtml",2,76.96458,746
"nexus5x","http1042018080apacheorgapacheorg3indexhtml",3,66.547152,234
"nexus5x","http1042018080apacheorgapacheorg3indexhtml",4,76.342644,284
"nexus5x","http1042018080apacheorgapacheorg3indexhtml",5,76.653612,250
"nexus5x","http1042018080wwwofficecomwwwofficecom2indexhtml",1,71.284536,235
"nexus5x","http1042018080wwwofficecomwwwofficecom2indexhtml",2,87.125544,523
"nexus5x","http1042018080wwwofficecomwwwofficecom2indexhtml",3,71.595144,423
"nexus5x","http1042018080wwwofficecomwwwofficecom2indexhtml",4,78.117912,250
"nexus5x","http1042018080wwwofficecomwwwofficecom2indexhtml",5,86.038416,305
"nexus5x","http1042018080wwwbuzzfeedcomwwwbuzzfeedcom1indexhtml",1,62.21916,428
"nexus5x","http1042018080wwwbuzzfeedcomwwwbuzzfeedcom1indexhtml",2,75.40776,464
"nexus5x","http1042018080wwwbuzzfeedcomwwwbuzzfeedcom1indexhtml",3,76.8042,386
"nexus5x","http1042018080wwwbuzzfeedcomwwwbuzzfeedcom1indexhtml",4,75.71808,427
"nexus5x","http1042018080wwwbuzzfeedcomwwwbuzzfeedcom1indexhtml",5,76.64904,573
"nexus5x","http1042018080wwwbookingcomwwwbookingcom0indexhtml",1,62.175852,479
"nexus5x","http1042018080wwwbookingcomwwwbookingcom0indexhtml",2,77.526,315
"nexus5x","http1042018080wwwbookingcomwwwbookingcom0indexhtml",3,78.30126,409
"nexus5x","http1042018080wwwbookingcomwwwbookingcom0indexhtml",4,74.42496,392
"nexus5x","http1042018080wwwbookingcomwwwbookingcom0indexhtml",5,76.285584,314
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us1indexhtml",1,63.051768,277
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us1indexhtml",2,78.540912,246
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us1indexhtml",3,76.66344,446
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us1indexhtml",4,79.636104,246
"nexus5x","http1042018080wwwmozillaorgwwwmozillaorgen-us1indexhtml",5,81.826488,284
"nexus5x","http1042018080wwwbbccomwwwbbccom0indexhtml",1,62.352,466
"nexus5x","http1042018080wwwbbccomwwwbbccom0indexhtml",2,76.06944,747
"nexus5x","http1042018080wwwbbccomwwwbbccom0indexhtml",3,78.09588,497
"nexus5x","http1042018080wwwbbccomwwwbbccom0indexhtml",4,75.6018,473
"nexus5x","http1042018080wwwbbccomwwwbbccom0indexhtml",5,77.94,454
"nexus5x","http1042018080dsalipaycomdsalipaycom0indexhtml",1,70.343856,231
"nexus5x","http1042018080dsalipaycomdsalipaycom0indexhtml",2,84.03912,331
"nexus5x","http1042018080dsalipaycomdsalipaycom0indexhtml",3,83.26098,917
"nexus5x","http1042018080dsalipaycomdsalipaycom0indexhtml",4,72.833904,539
"nexus5x","http1042018080dsalipaycomdsalipaycom0indexhtml",5,85.439772,275
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",1,60.80832,273
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",2,74.96064,279
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",3,70.29504,269
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",4,73.0944,277
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",5,74.33856,277
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl2homehtml",1,62.631036,238
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl2homehtml",2,75.219408,349
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl2homehtml",3,76.618116,263
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl2homehtml",4,77.084352,613
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl2homehtml",5,77.084352,255
"nexus5x","http1042018080wwwbaiducomwwwbaiducom1indexhtml",1,62.21916,366
"nexus5x","http1042018080wwwbaiducomwwwbaiducom1indexhtml",2,75.71808,358
"nexus5x","http1042018080wwwbaiducomwwwbaiducom1indexhtml",3,77.58,535
"nexus5x","http1042018080wwwbaiducomwwwbaiducom1indexhtml",4,74.94228,426
"nexus5x","http1042018080wwwbaiducomwwwbaiducom1indexhtml",5,77.11452,385
"nexus5x","http1042018080awsamazoncomawsamazoncom2indexhtml",1,63.120816,545
"nexus5x","http1042018080awsamazoncomawsamazoncom2indexhtml",2,77.854176,278
"nexus5x","http1042018080awsamazoncomawsamazoncom2indexhtml",3,78.629616,342
"nexus5x","http1042018080awsamazoncomawsamazoncom2indexhtml",4,75.682944,351
"nexus5x","http1042018080awsamazoncomawsamazoncom2indexhtml",5,77.854176,309
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom1indexhtml",1,62.283816,448
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom1indexhtml",2,75.272652,253
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom1indexhtml",3,76.211604,233
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom1indexhtml",4,75.11616,220
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom1indexhtml",5,65.72664,270
"nexus5x","http1042018080nlgodaddycomnlgodaddycom3indexhtml",1,63.82224,605
"nexus5x","http1042018080nlgodaddycomnlgodaddycom3indexhtml",2,76.898016,332
"nexus5x","http1042018080nlgodaddycomnlgodaddycom3indexhtml",3,75.49704,375
"nexus5x","http1042018080nlgodaddycomnlgodaddycom3indexhtml",4,80.478288,347
"nexus5x","http1042018080nlgodaddycomnlgodaddycom3indexhtml",5,80.322624,310
"nexus5x","http1042018080wwwbookingcomwwwbookingcom3indexhtml",1,64.07424,317
"nexus5x","http1042018080wwwbookingcomwwwbookingcom3indexhtml",2,76.04928,371
"nexus5x","http1042018080wwwbookingcomwwwbookingcom3indexhtml",3,76.82688,272
"nexus5x","http1042018080wwwbookingcomwwwbookingcom3indexhtml",4,77.13792,595
"nexus5x","http1042018080wwwbookingcomwwwbookingcom3indexhtml",5,76.9824,275
"nexus5x","http1042018080wwwokezonecomwwwokezonecom1indexhtml",1,66.81168,390
"nexus5x","http1042018080wwwokezonecomwwwokezonecom1indexhtml",2,82.660032,282
"nexus5x","http1042018080wwwokezonecomwwwokezonecom1indexhtml",3,88.719696,366
"nexus5x","http1042018080wwwokezonecomwwwokezonecom1indexhtml",4,77.066496,277
"nexus5x","http1042018080wwwokezonecomwwwokezonecom1indexhtml",5,77.221872,351
"nexus5x","http1042018080dsalipaycomdsalipaycom2indexhtml",1,66.74976,236
"nexus5x","http1042018080dsalipaycomdsalipaycom2indexhtml",2,80.565408,204
"nexus5x","http1042018080dsalipaycomdsalipaycom2indexhtml",3,81.652032,263
"nexus5x","http1042018080dsalipaycomdsalipaycom2indexhtml",4,79.013088,216
"nexus5x","http1042018080dsalipaycomdsalipaycom2indexhtml",5,81.652032,250
"nexus5x","http1042018080wwwbaiducomwwwbaiducom0indexhtml",1,59.69502,407
"nexus5x","http1042018080wwwbaiducomwwwbaiducom0indexhtml",2,72.87444,568
"nexus5x","http1042018080wwwbaiducomwwwbaiducom0indexhtml",3,75.045168,380
"nexus5x","http1042018080wwwbaiducomwwwbaiducom0indexhtml",4,73.184544,332
"nexus5x","http1042018080wwwbaiducomwwwbaiducom0indexhtml",5,63.106164,357
"nexus5x","http1042018080wwwapplecomwwwapplecom0indexhtml",1,60.092928,231
"nexus5x","http1042018080wwwapplecomwwwapplecom0indexhtml",2,64.94418,232
"nexus5x","http1042018080wwwapplecomwwwapplecom0indexhtml",3,77.46354,252
"nexus5x","http1042018080wwwapplecomwwwapplecom0indexhtml",4,77.46354,300
"nexus5x","http1042018080wwwapplecomwwwapplecom0indexhtml",5,78.871968,297
"nexus5x","http1042018080wwwbbccomwwwbbccom3indexhtml",1,60.935616,455
"nexus5x","http1042018080wwwbbccomwwwbbccom3indexhtml",2,72.905112,380
"nexus5x","http1042018080wwwbbccomwwwbbccom3indexhtml",3,77.102208,430
"nexus5x","http1042018080wwwbbccomwwwbbccom3indexhtml",4,61.246512,466
"nexus5x","http1042018080wwwbbccomwwwbbccom3indexhtml",5,74.304144,503
"nexus5x","http1042018080dsalipaycomdsalipaycom3indexhtml",1,58.704912,231
"nexus5x","http1042018080dsalipaycomdsalipaycom3indexhtml",2,73.924704,273
"nexus5x","http1042018080dsalipaycomdsalipaycom3indexhtml",3,64.917072,239
"nexus5x","http1042018080dsalipaycomdsalipaycom3indexhtml",4,74.235312,263
"nexus5x","http1042018080dsalipaycomdsalipaycom3indexhtml",5,75.633048,261
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom2indexhtml",1,59.905656,233
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom2indexhtml",2,75.425256,434
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom2indexhtml",3,71.545356,227
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom2indexhtml",4,74.028492,279
"nexus5x","http1042018080wwwlinkedincomwwwlinkedincom2indexhtml",5,89.548092,279
"nexus5x","http1042018080wwwforbescomwwwforbescom3indexhtml",1,62.175852,324
"nexus5x","http1042018080wwwforbescomwwwforbescom3indexhtml",2,74.269908,300
"nexus5x","http1042018080wwwforbescomwwwforbescom3indexhtml",3,77.060844,370
"nexus5x","http1042018080wwwforbescomwwwforbescom3indexhtml",4,77.060844,582
"nexus5x","http1042018080wwwforbescomwwwforbescom3indexhtml",5,77.370948,326
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom1internationalhtml",1,63.066276,521
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom1internationalhtml",2,76.368096,658
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom1internationalhtml",3,75.429144,513
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom1internationalhtml",4,76.524588,569
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom1internationalhtml",5,75.585636,497
"nexus5x","http1042018080nlgodaddycomnlgodaddycom1indexhtml",1,65.046996,369
"nexus5x","http1042018080nlgodaddycomnlgodaddycom1indexhtml",2,77.370048,352
"nexus5x","http1042018080nlgodaddycomnlgodaddycom1indexhtml",3,77.682024,288
"nexus5x","http1042018080nlgodaddycomnlgodaddycom1indexhtml",4,80.957772,411
"nexus5x","http1042018080nlgodaddycomnlgodaddycom1indexhtml",5,57.247596,423
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom3internationalhtml",1,63.155736,552
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom3internationalhtml",2,77.933556,705
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom3internationalhtml",3,77.778,548
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom3internationalhtml",4,78.55578,546
"nexus5x","http1042018080wwwtheguardiancomwwwtheguardiancom3internationalhtml",5,76.22244,539
"nexus5x","http1042018080nlgodaddycomnlgodaddycom2indexhtml",1,64.48104,439
"nexus5x","http1042018080nlgodaddycomnlgodaddycom2indexhtml",2,76.600368,472
"nexus5x","http1042018080nlgodaddycomnlgodaddycom2indexhtml",3,77.377248,332
"nexus5x","http1042018080nlgodaddycomnlgodaddycom2indexhtml",4,72.405216,346
"nexus5x","http1042018080nlgodaddycomnlgodaddycom2indexhtml",5,81.5724,421
"nexus5x","http1042018080wwwamazoncomwwwamazoncom3indexhtml",1,61.020324,280
"nexus5x","http1042018080wwwamazoncomwwwamazoncom3indexhtml",2,76.702392,281
"nexus5x","http1042018080wwwamazoncomwwwamazoncom3indexhtml",3,82.136772,243
"nexus5x","http1042018080wwwamazoncomwwwamazoncom3indexhtml",4,75.615516,251
"nexus5x","http1042018080wwwamazoncomwwwamazoncom3indexhtml",5,79.031412,468
"nexus5x","http1042018080myoutubecommyoutubecom3indexhtml",1,61.91442,396
"nexus5x","http1042018080myoutubecommyoutubecom3indexhtml",2,69.78618,932
"nexus5x","http1042018080myoutubecommyoutubecom3indexhtml",3,70.84584,507
"nexus5x","http1042018080myoutubecommyoutubecom3indexhtml",4,55.40508,551
"nexus5x","http1042018080myoutubecommyoutubecom3indexhtml",5,73.11654,228
"nexus5x","http1042018080wwwbaiducomwwwbaiducom3indexhtml",1,58.7664,621
"nexus5x","http1042018080wwwbaiducomwwwbaiducom3indexhtml",2,73.11456,504
"nexus5x","http1042018080wwwbaiducomwwwbaiducom3indexhtml",3,76.32,455
"nexus5x","http1042018080wwwbaiducomwwwbaiducom3indexhtml",4,74.33568,1000
"nexus5x","http1042018080wwwbaiducomwwwbaiducom3indexhtml",5,74.64096,636
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",1,81.9513,532
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",2,79.6536,289
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",3,78.42816,310
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",4,76.28364,437
"nexus5x","http1042018080wwwwikipediaorgwwwwikipediaorg3indexhtml",5,75.97728,241
"nexus5x","http1042018080outlooklivecomoutlooklivecomowa0indexhtml",1,62.689068,303
"nexus5x","http1042018080outlooklivecomoutlooklivecomowa0indexhtml",2,64.711296,230
"nexus5x","http1042018080outlooklivecomoutlooklivecomowa0indexhtml",3,76.22244,288
"nexus5x","http1042018080outlooklivecomoutlooklivecomowa0indexhtml",4,75.600216,233
"nexus5x","http1042018080outlooklivecomoutlooklivecomowa0indexhtml",5,75.289104,269
"nexus5x","http1042018080wwwofficecomwwwofficecom0indexhtml",1,62.886384,266
"nexus5x","http1042018080wwwofficecomwwwofficecom0indexhtml",2,78.183072,401
"nexus5x","http1042018080wwwofficecomwwwofficecom0indexhtml",3,86.681232,400
"nexus5x","http1042018080wwwofficecomwwwofficecom0indexhtml",4,85.136112,359
"nexus5x","http1042018080wwwofficecomwwwofficecom0indexhtml",5,85.908672,246
"nexus5x","http1042018080wwwofficecomwwwofficecom1indexhtml",1,72.628992,437
"nexus5x","http1042018080wwwofficecomwwwofficecom1indexhtml",2,82.803312,241
"nexus5x","http1042018080wwwofficecomwwwofficecom1indexhtml",3,77.48136,882
"nexus5x","http1042018080wwwofficecomwwwofficecom1indexhtml",4,78.107472,960
"nexus5x","http1042018080wwwofficecomwwwofficecom1indexhtml",5,90.160128,265
"nexus5x","http1042018080stackoverflowcomstackoverflowcom0indexhtml",1,62.113032,269
"nexus5x","http1042018080stackoverflowcomstackoverflowcom0indexhtml",2,75.255336,309
"nexus5x","http1042018080stackoverflowcomstackoverflowcom0indexhtml",3,93.247776,249
"nexus5x","http1042018080stackoverflowcomstackoverflowcom0indexhtml",4,75.411792,254
"nexus5x","http1042018080stackoverflowcomstackoverflowcom0indexhtml",5,73.377864,320
"nexus5x","http1042018080stackoverflowcomstackoverflowcom2indexhtml",1,60.70896,452
"nexus5x","http1042018080stackoverflowcomstackoverflowcom2indexhtml",2,75.185712,256
"nexus5x","http1042018080stackoverflowcomstackoverflowcom2indexhtml",3,77.832,265
"nexus5x","http1042018080stackoverflowcomstackoverflowcom2indexhtml",4,73.473408,271
"nexus5x","http1042018080stackoverflowcomstackoverflowcom2indexhtml",5,76.27536,260
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",1,61.712856,306
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",2,77.257656,331
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",3,64.821816,292
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",4,75.39228,295
"nexus5x","http1042018080stackoverflowcomstackoverflowcom1indexhtml",5,76.791312,334
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",1,61.189776,483
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",2,76.720176,372
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",3,75.633048,278
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",4,74.701224,260
"nexus5x","http1042018080apacheorgapacheorg0indexhtml",5,75.943656,241
"nexus5x","http1042018080stackexchangecomstackexchangecom2indexhtml",1,60.681636,466
"nexus5x","http1042018080stackexchangecomstackexchangecom2indexhtml",2,70.924572,327
"nexus5x","http1042018080stackexchangecomstackexchangecom2indexhtml",3,75.580452,485
"nexus5x","http1042018080stackexchangecomstackexchangecom2indexhtml",4,75.890844,522
"nexus5x","http1042018080stackexchangecomstackexchangecom2indexhtml",5,74.959668,322
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl0homehtml",1,60.935436,319
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl0homehtml",2,76.905792,468
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl0homehtml",3,77.370948,476
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl0homehtml",4,78.30126,363
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl0homehtml",5,75.665376,261
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl3homehtml",1,61.202448,255
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl3homehtml",2,75.289968,313
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl3homehtml",3,76.855248,287
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl3homehtml",4,75.289968,249
"nexus5x","http1042018080wwwpaypalcomwwwpaypalcomnl3homehtml",5,76.385664,379
